Item Name,PSU Semester,Quantity Used
ROLL HAMBURGER HAWAIIAN,Summer Semester,10.333333333333334
ROLL HAMBURGER HAWAIIAN,Winter Break,65.5
ROLL HAWAIIAN ORIGINAL SWEET,Fall Semester,11.333333333333334
ROLL HAWAIIAN ORIGINAL SWEET,Spring Semester,9.25
ROLL HAWAIIAN ORIGINAL SWEET,Summer Semester,1.3333333333333333
ROLL HAWAIIAN ORIGINAL SWEET,Winter Break,2.0
ROLL HOT DOG POTATO,Fall Semester,17.666666666666668
ROLL HOT DOG POTATO,Spring Semester,11.5
ROLL HOT DOG POTATO,Summer Semester,11.0
ROLL HOT DOG POTATO,Winter Break,12.0
ROLL POTATO,Fall Semester,371.3333333333333
ROLL POTATO,Spring Semester,246.75
ROLL POTATO,Summer Semester,102.66666666666667
ROLL POTATO,Winter Break,239.0
SAUCE BBQ,Fall Semester,46.0
SAUCE BBQ,Spring Semester,29.75
SAUCE BBQ,Summer Semester,14.666666666666666
SAUCE BBQ,Winter Break,31.5
SAUCE BBQ DISP PACK,Fall Semester,80.0
SAUCE BBQ DISP PACK,Spring Semester,57.25
SAUCE BBQ DISP PACK,Summer Semester,23.666666666666668
SAUCE BBQ DISP PACK,Winter Break,48.0
SAUCE BLACK BEAN FERMENTED,Fall Semester,0.0
SAUCE BLACK BEAN FERMENTED,Spring Semester,1.5
SAUCE BLACK BEAN FERMENTED,Summer Semester,0.3333333333333333
SAUCE BLACK BEAN FERMENTED,Winter Break,0.0
SAUCE CATSUP,Fall Semester,78.33333333333333
SAUCE CATSUP,Spring Semester,52.5
SAUCE CATSUP,Summer Semester,32.0
SAUCE CATSUP,Winter Break,43.5
SAUCE CATSUP DISP PACK KOSHER,Fall Semester,268.3333333333333
SAUCE CATSUP DISP PACK KOSHER,Spring Semester,190.75
SAUCE CATSUP DISP PACK KOSHER,Summer Semester,80.66666666666667
SAUCE CATSUP DISP PACK KOSHER,Winter Break,163.0
SAUCE CATSUP PICKLE DISP PACK,Fall Semester,0.0
SAUCE CATSUP PICKLE DISP PACK,Spring Semester,12.0
SAUCE CATSUP PICKLE DISP PACK,Summer Semester,0.0
SAUCE CATSUP PICKLE DISP PACK,Winter Break,20.0
SAUCE CHEESE CHEDDAR,Fall Semester,11.0
SAUCE CHEESE CHEDDAR,Spring Semester,12.0
SAUCE CHEESE CHEDDAR,Summer Semester,5.333333333333333
SAUCE CHEESE CHEDDAR,Winter Break,8.5
SAUCE CHEESE NACHO,Fall Semester,4.333333333333333
SAUCE CHEESE NACHO,Spring Semester,3.5
SAUCE CHEESE NACHO,Summer Semester,2.6666666666666665
SAUCE CHEESE NACHO,Winter Break,1.0
SAUCE CHEESE QUESO BLANCO,Fall Semester,173.66666666666666
SAUCE CHEESE QUESO BLANCO,Spring Semester,78.25
SAUCE CHEESE QUESO BLANCO,Summer Semester,59.0
SAUCE CHEESE QUESO BLANCO,Winter Break,113.0
SAUCE CHILI,Fall Semester,4.666666666666667
SAUCE CHILI,Spring Semester,2.25
SAUCE CHILI,Summer Semester,1.3333333333333333
SAUCE CHILI,Winter Break,2.0
SAUCE CHILI SRIRACHA KOSHER,Fall Semester,29.666666666666668
SAUCE CHILI SRIRACHA KOSHER,Spring Semester,20.5
SAUCE CHILI SRIRACHA KOSHER,Summer Semester,9.666666666666666
SAUCE CHILI SRIRACHA KOSHER,Winter Break,26.5
SAUCE FISH,Fall Semester,2.0
SAUCE FISH,Spring Semester,1.0
SAUCE FISH,Summer Semester,0.6666666666666666
SAUCE FISH,Winter Break,1.0
SAUCE FRANKS BUFFALO DISP PACK,Fall Semester,42.333333333333336
SAUCE FRANKS BUFFALO DISP PACK,Spring Semester,27.25
SAUCE FRANKS BUFFALO DISP PACK,Summer Semester,15.0
SAUCE FRANKS BUFFALO DISP PACK,Winter Break,35.0
SAUCE FRANKS STINGIN HONEY GARLIC,Fall Semester,9.333333333333334
SAUCE FRANKS STINGIN HONEY GARLIC,Spring Semester,5.0
SAUCE FRANKS STINGIN HONEY GARLIC,Summer Semester,2.6666666666666665
SAUCE FRANKS STINGIN HONEY GARLIC,Winter Break,3.0
SAUCE FZN HUNAN,Fall Semester,3.0
SAUCE FZN HUNAN,Spring Semester,2.0
SAUCE FZN HUNAN,Summer Semester,3.3333333333333335
SAUCE FZN HUNAN,Winter Break,5.5
SAUCE FZN STIR FRY DARK,Fall Semester,1.3333333333333333
SAUCE FZN STIR FRY DARK,Spring Semester,0.25
SAUCE FZN STIR FRY DARK,Summer Semester,0.3333333333333333
SAUCE FZN STIR FRY DARK,Winter Break,1.5
SAUCE FZN THAI CHILI GARLIC,Fall Semester,13.333333333333334
SAUCE FZN THAI CHILI GARLIC,Spring Semester,7.25
SAUCE FZN THAI CHILI GARLIC,Summer Semester,4.0
SAUCE FZN THAI CHILI GARLIC,Winter Break,11.0
SAUCE GF TAMARI SOY,Fall Semester,30.0
SAUCE GF TAMARI SOY,Spring Semester,21.5
SAUCE GF TAMARI SOY,Summer Semester,12.666666666666666
SAUCE GF TAMARI SOY,Winter Break,23.0
SAUCE HONEY MUSTARD DISP PACK,Fall Semester,68.66666666666667
SAUCE HONEY MUSTARD DISP PACK,Spring Semester,49.75
SAUCE HONEY MUSTARD DISP PACK,Summer Semester,20.0
SAUCE HONEY MUSTARD DISP PACK,Winter Break,45.0
SAUCE HOT KOSHER,Fall Semester,40.333333333333336
SAUCE HOT KOSHER,Spring Semester,28.25
SAUCE HOT KOSHER,Summer Semester,17.333333333333332
SAUCE HOT KOSHER,Winter Break,32.5
SAUCE MUSTARD DIJON KOSHER,Fall Semester,14.0
SAUCE MUSTARD DIJON KOSHER,Spring Semester,7.75
SAUCE MUSTARD DIJON KOSHER,Summer Semester,3.0
SAUCE MUSTARD DIJON KOSHER,Winter Break,6.5
SAUCE MUSTARD WHL GRAIN,Fall Semester,7.666666666666667
SAUCE MUSTARD WHL GRAIN,Spring Semester,2.5
SAUCE MUSTARD WHL GRAIN,Summer Semester,2.3333333333333335
SAUCE MUSTARD WHL GRAIN,Winter Break,3.0
SAUCE MUSTARD YEL,Fall Semester,5.666666666666667
SAUCE MUSTARD YEL,Spring Semester,3.75
SAUCE MUSTARD YEL,Summer Semester,2.3333333333333335
SAUCE MUSTARD YEL,Winter Break,4.5
SAUCE MUSTARD YEL DISP PACK,Fall Semester,15.0
SAUCE MUSTARD YEL DISP PACK,Spring Semester,12.25
SAUCE MUSTARD YEL DISP PACK,Summer Semester,6.333333333333333
SAUCE MUSTARD YEL DISP PACK,Winter Break,8.5
SAUCE PASTA,Fall Semester,322.6666666666667
SAUCE PASTA,Spring Semester,209.75
SAUCE PASTA,Summer Semester,160.0
SAUCE PASTA,Winter Break,185.0
SAUCE PIZZA GF,Fall Semester,226.0
SAUCE PIZZA GF,Spring Semester,171.75
SAUCE PIZZA GF,Summer Semester,73.66666666666667
SAUCE PIZZA GF,Winter Break,177.5
SAUCE RANCH DISP PACK,Fall Semester,97.0
SAUCE RANCH DISP PACK,Spring Semester,47.5
SAUCE RANCH DISP PACK,Summer Semester,22.666666666666668
SAUCE RANCH DISP PACK,Winter Break,50.0
SAUCE REST A-1 15OZ,Fall Semester,4.666666666666667
SAUCE REST A-1 15OZ,Spring Semester,3.0
SAUCE REST A-1 15OZ,Summer Semester,1.6666666666666667
SAUCE REST A-1 15OZ,Winter Break,2.0
SAUCE SALSA,Fall Semester,41.666666666666664
SAUCE SALSA,Spring Semester,28.0
SAUCE SALSA,Summer Semester,22.333333333333332
SAUCE SALSA,Winter Break,26.0
SAUCE SOY,Fall Semester,41.333333333333336
SAUCE SOY,Spring Semester,31.0
SAUCE SOY,Summer Semester,16.666666666666668
SAUCE SOY,Winter Break,27.0
SAUCE SWEET BABY RAY KOREAN BBQ,Fall Semester,5.666666666666667
SAUCE SWEET BABY RAY KOREAN BBQ,Spring Semester,2.75
SAUCE SWEET BABY RAY KOREAN BBQ,Summer Semester,4.0
SAUCE SWEET BABY RAY KOREAN BBQ,Winter Break,1.0
SAUCE SWEET BABY RAY NASHVILLE,Fall Semester,0.0
SAUCE SWEET BABY RAY NASHVILLE,Spring Semester,0.75
SAUCE SWEET BABY RAY NASHVILLE,Summer Semester,0.6666666666666666
SAUCE SWEET BABY RAY NASHVILLE,Winter Break,3.0
SAUCE TABASCO,Fall Semester,11.666666666666666
SAUCE TABASCO,Spring Semester,7.5
SAUCE TABASCO,Summer Semester,4.0
SAUCE TABASCO,Winter Break,7.5
SAUCE TACO,Fall Semester,3.3333333333333335
SAUCE TACO,Spring Semester,4.0
SAUCE TACO,Summer Semester,3.6666666666666665
SAUCE TACO,Winter Break,0.5
SAUCE TERIYAKI,Fall Semester,29.333333333333332
SAUCE TERIYAKI,Spring Semester,26.75
SAUCE TERIYAKI,Summer Semester,0.0
SAUCE TERIYAKI,Winter Break,21.5
SAUCE WORCESTERSHIRE,Fall Semester,4.333333333333333
SAUCE WORCESTERSHIRE,Spring Semester,2.5
SAUCE WORCESTERSHIRE,Summer Semester,0.3333333333333333
SAUCE WORCESTERSHIRE,Winter Break,3.5
SAUSAGE BRATWURST,Fall Semester,286.6666666666667
SAUSAGE BRATWURST,Spring Semester,123.25
SAUSAGE BRATWURST,Summer Semester,0.0
SAUSAGE BRATWURST,Winter Break,225.0
SBC CLNR BARISTA MACHINE URNEX,Fall Semester,0.0
SBC CLNR BARISTA MACHINE URNEX,Spring Semester,0.0
SBC CLNR BARISTA MACHINE URNEX,Summer Semester,0.0
SBC CLNR BARISTA MACHINE URNEX,Winter Break,0.5
SEAWEED SALAD,Fall Semester,17.0
SEAWEED SALAD,Spring Semester,5.25
SEAWEED SALAD,Summer Semester,2.3333333333333335
SEAWEED SALAD,Winter Break,10.5
SEITAN BULK REF,Fall Semester,37.333333333333336
SEITAN BULK REF,Spring Semester,25.5
SEITAN BULK REF,Summer Semester,13.0
SEITAN BULK REF,Winter Break,37.5
SHELL GF PIZZA,Fall Semester,10.0
SHELL GF PIZZA,Spring Semester,7.0
SHELL GF PIZZA,Summer Semester,3.3333333333333335
SHELL GF PIZZA,Winter Break,8.5
SHELLS TACO,Fall Semester,11.0
SHELLS TACO,Spring Semester,7.75
SHELLS TACO,Summer Semester,7.666666666666667
SHELLS TACO,Winter Break,3.5
SHIRT ABS POLO MENS BLK 2XL,Fall Semester,0.0
SHIRT ABS POLO MENS BLK 2XL,Spring Semester,0.0
SHIRT ABS POLO MENS BLK 2XL,Summer Semester,0.0
SHIRT ABS POLO MENS BLK 2XL,Winter Break,0.0
SHIRT ABS POLO MENS BLK 3XL,Fall Semester,0.0
SHIRT ABS POLO MENS BLK 3XL,Spring Semester,0.0
SHIRT ABS POLO MENS BLK 3XL,Summer Semester,0.3333333333333333
SHIRT ABS POLO MENS BLK 3XL,Winter Break,0.0
SHIRT ABS POLO MENS BLK LAR,Fall Semester,-0.3333333333333333
SHIRT ABS POLO MENS BLK LAR,Spring Semester,0.0
SHIRT ABS POLO MENS BLK LAR,Summer Semester,0.6666666666666666
SHIRT ABS POLO MENS BLK LAR,Winter Break,0.0
SHIRT ABS POLO MENS BLK MED,Fall Semester,1.0
SHIRT ABS POLO MENS BLK MED,Spring Semester,0.0
SHIRT ABS POLO MENS BLK MED,Summer Semester,0.0
SHIRT ABS POLO MENS BLK MED,Winter Break,0.0
SHIRT ABS POLO MENS BLK XL,Fall Semester,0.3333333333333333
SHIRT ABS POLO MENS BLK XL,Spring Semester,0.0
SHIRT ABS POLO MENS BLK XL,Summer Semester,0.0
SHIRT ABS POLO MENS BLK XL,Winter Break,0.0
SHIRT ABS POLO MENS NAVY 2XL,Fall Semester,0.0
SHIRT ABS POLO MENS NAVY 2XL,Spring Semester,0.0
SHIRT ABS POLO MENS NAVY 2XL,Summer Semester,4.0
SHIRT ABS POLO MENS NAVY 2XL,Winter Break,0.5
SHIRT ABS POLO MENS NAVY 3XL,Fall Semester,0.0
SHIRT ABS POLO MENS NAVY 3XL,Spring Semester,0.0
SHIRT ABS POLO MENS NAVY 3XL,Summer Semester,0.3333333333333333
SHIRT ABS POLO MENS NAVY 3XL,Winter Break,0.0
SHIRT ABS POLO MENS NAVY LAR,Fall Semester,-0.3333333333333333
SHIRT ABS POLO MENS NAVY LAR,Spring Semester,0.0
SHIRT ABS POLO MENS NAVY LAR,Summer Semester,1.0
SHIRT ABS POLO MENS NAVY LAR,Winter Break,0.0
SHIRT ABS POLO MENS NAVY MED,Fall Semester,0.0
SHIRT ABS POLO MENS NAVY MED,Spring Semester,0.0
SHIRT ABS POLO MENS NAVY MED,Summer Semester,0.0
SHIRT ABS POLO MENS NAVY MED,Winter Break,0.0
SHIRT ABS POLO MENS NAVY XL,Fall Semester,4.666666666666667
SHIRT ABS POLO MENS NAVY XL,Spring Semester,0.0
SHIRT ABS POLO MENS NAVY XL,Summer Semester,0.6666666666666666
SHIRT ABS POLO MENS NAVY XL,Winter Break,0.0
SHIRT ABS POLO MENS NVY/WHT 2XL,Fall Semester,0.0
SHIRT ABS POLO MENS NVY/WHT 2XL,Spring Semester,0.0
SHIRT ABS POLO MENS NVY/WHT 2XL,Summer Semester,0.0
SHIRT ABS POLO MENS NVY/WHT 2XL,Winter Break,0.0
SHIRT ABS POLO MENS NVY/WHT 3XL,Fall Semester,0.0
SHIRT ABS POLO MENS NVY/WHT 3XL,Spring Semester,0.0
SHIRT ABS POLO MENS NVY/WHT 3XL,Summer Semester,1.0
SHIRT ABS POLO MENS NVY/WHT 3XL,Winter Break,0.0
SHIRT ABS POLO MENS NVY/WHT L,Fall Semester,0.0
SHIRT ABS POLO MENS NVY/WHT L,Spring Semester,0.0
SHIRT ABS POLO MENS NVY/WHT L,Summer Semester,0.3333333333333333
SHIRT ABS POLO MENS NVY/WHT L,Winter Break,0.5
SHIRT ABS POLO MENS NVY/WHT M,Fall Semester,0.0
SHIRT ABS POLO MENS NVY/WHT M,Spring Semester,0.0
SHIRT ABS POLO MENS NVY/WHT M,Summer Semester,0.0
SHIRT ABS POLO MENS NVY/WHT M,Winter Break,0.0
SHIRT ABS POLO MENS NVY/WHT XL,Fall Semester,0.0
SHIRT ABS POLO MENS NVY/WHT XL,Spring Semester,0.0
SHIRT ABS POLO MENS NVY/WHT XL,Summer Semester,0.3333333333333333
SHIRT ABS POLO MENS NVY/WHT XL,Winter Break,0.5
SHIRT ABS POLO WMNS BLK 2XL,Fall Semester,0.0
SHIRT ABS POLO WMNS BLK 2XL,Spring Semester,0.0
SHIRT ABS POLO WMNS BLK 2XL,Summer Semester,0.3333333333333333
SHIRT ABS POLO WMNS BLK 2XL,Winter Break,0.0
SHIRT ABS POLO WMNS BLK 3XL,Fall Semester,0.0
SHIRT ABS POLO WMNS BLK 3XL,Spring Semester,0.0
SHIRT ABS POLO WMNS BLK 3XL,Summer Semester,0.0
SHIRT ABS POLO WMNS BLK 3XL,Winter Break,0.0
SHIRT ABS POLO WMNS BLK MED,Fall Semester,0.0
SHIRT ABS POLO WMNS BLK MED,Spring Semester,0.0
SHIRT ABS POLO WMNS BLK MED,Summer Semester,0.3333333333333333
SHIRT ABS POLO WMNS BLK MED,Winter Break,0.0
SHIRT ABS POLO WMNS BLK XL,Fall Semester,0.0
SHIRT ABS POLO WMNS BLK XL,Spring Semester,0.0
SHIRT ABS POLO WMNS BLK XL,Summer Semester,0.0
SHIRT ABS POLO WMNS BLK XL,Winter Break,0.0
SHIRT ABS POLO WMNS NAVY 2XL,Fall Semester,0.0
SHIRT ABS POLO WMNS NAVY 2XL,Spring Semester,0.0
SHIRT ABS POLO WMNS NAVY 2XL,Summer Semester,0.0
SHIRT ABS POLO WMNS NAVY 2XL,Winter Break,0.5
SHIRT ABS POLO WMNS NAVY 3XL,Fall Semester,0.0
SHIRT ABS POLO WMNS NAVY 3XL,Spring Semester,0.0
SHIRT ABS POLO WMNS NAVY 3XL,Summer Semester,0.0
SHIRT ABS POLO WMNS NAVY 3XL,Winter Break,0.0
SHIRT ABS POLO WMNS NAVY LAR,Fall Semester,0.0
SHIRT ABS POLO WMNS NAVY LAR,Spring Semester,0.0
SHIRT ABS POLO WMNS NAVY LAR,Summer Semester,0.0
SHIRT ABS POLO WMNS NAVY LAR,Winter Break,1.5
SHIRT ABS POLO WMNS NAVY MED,Fall Semester,0.0
SHIRT ABS POLO WMNS NAVY MED,Spring Semester,0.0
SHIRT ABS POLO WMNS NAVY MED,Summer Semester,0.0
SHIRT ABS POLO WMNS NAVY MED,Winter Break,0.5
SHIRT ABS POLO WMNS NAVY XL,Fall Semester,0.0
SHIRT ABS POLO WMNS NAVY XL,Spring Semester,0.0
SHIRT ABS POLO WMNS NAVY XL,Summer Semester,0.0
SHIRT ABS POLO WMNS NAVY XL,Winter Break,0.5
SHIRT ABS POLO WMNS NVY/WHT 2XL,Fall Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT 2XL,Spring Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT 2XL,Summer Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT 2XL,Winter Break,0.0
SHIRT ABS POLO WMNS NVY/WHT 3XL,Fall Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT 3XL,Spring Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT 3XL,Summer Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT 3XL,Winter Break,0.0
SHIRT ABS POLO WMNS NVY/WHT L,Fall Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT L,Spring Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT L,Summer Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT L,Winter Break,1.0
SHIRT ABS POLO WMNS NVY/WHT M,Fall Semester,1.6666666666666667
SHIRT ABS POLO WMNS NVY/WHT M,Spring Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT M,Summer Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT M,Winter Break,0.5
SHIRT ABS POLO WMNS NVY/WHT XL,Fall Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT XL,Spring Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT XL,Summer Semester,0.0
SHIRT ABS POLO WMNS NVY/WHT XL,Winter Break,0.0
SHIRT HFS POLO MENS BLK 2XL,Fall Semester,1.3333333333333333
SHIRT HFS POLO MENS BLK 2XL,Spring Semester,0.0
SHIRT HFS POLO MENS BLK 2XL,Summer Semester,0.3333333333333333
SHIRT HFS POLO MENS BLK 2XL,Winter Break,1.0
SHIRT HFS POLO MENS BLK 3XL,Fall Semester,1.3333333333333333
SHIRT HFS POLO MENS BLK 3XL,Spring Semester,0.0
SHIRT HFS POLO MENS BLK 3XL,Summer Semester,0.0
SHIRT HFS POLO MENS BLK 3XL,Winter Break,0.5
SHIRT HFS POLO MENS BLK LAR,Fall Semester,1.3333333333333333
SHIRT HFS POLO MENS BLK LAR,Spring Semester,0.0
SHIRT HFS POLO MENS BLK LAR,Summer Semester,0.0
SHIRT HFS POLO MENS BLK LAR,Winter Break,2.0
SHIRT HFS POLO MENS BLK MED,Fall Semester,1.3333333333333333
SHIRT HFS POLO MENS BLK MED,Spring Semester,0.0
SHIRT HFS POLO MENS BLK MED,Summer Semester,0.0
SHIRT HFS POLO MENS BLK MED,Winter Break,0.0
SHIRT HFS POLO MENS BLK XL,Fall Semester,1.3333333333333333
SHIRT HFS POLO MENS BLK XL,Spring Semester,0.0
SHIRT HFS POLO MENS BLK XL,Summer Semester,0.0
SHIRT HFS POLO MENS BLK XL,Winter Break,1.0
SHIRT HFS POLO MENS NAVY 2XL,Fall Semester,1.6666666666666667
SHIRT HFS POLO MENS NAVY 2XL,Spring Semester,0.0
SHIRT HFS POLO MENS NAVY 2XL,Summer Semester,3.0
SHIRT HFS POLO MENS NAVY 2XL,Winter Break,1.5
SHIRT HFS POLO MENS NAVY 3XL,Fall Semester,1.3333333333333333
SHIRT HFS POLO MENS NAVY 3XL,Spring Semester,0.0
SHIRT HFS POLO MENS NAVY 3XL,Summer Semester,0.0
SHIRT HFS POLO MENS NAVY 3XL,Winter Break,1.5
SHIRT HFS POLO MENS NAVY LAR,Fall Semester,1.6666666666666667
SHIRT HFS POLO MENS NAVY LAR,Spring Semester,0.0
SHIRT HFS POLO MENS NAVY LAR,Summer Semester,2.6666666666666665
SHIRT HFS POLO MENS NAVY LAR,Winter Break,0.5
SHIRT HFS POLO MENS NAVY MED,Fall Semester,1.3333333333333333
SHIRT HFS POLO MENS NAVY MED,Spring Semester,0.0
SHIRT HFS POLO MENS NAVY MED,Summer Semester,4.0
SHIRT HFS POLO MENS NAVY MED,Winter Break,0.0
SHIRT HFS POLO MENS NAVY XL,Fall Semester,1.3333333333333333
SHIRT HFS POLO MENS NAVY XL,Spring Semester,0.0
SHIRT HFS POLO MENS NAVY XL,Summer Semester,6.0
SHIRT HFS POLO MENS NAVY XL,Winter Break,2.0
SHIRT HFS POLO MENS NVY/WHT 2XL,Fall Semester,1.6666666666666667
SHIRT HFS POLO MENS NVY/WHT 2XL,Spring Semester,0.0
SHIRT HFS POLO MENS NVY/WHT 2XL,Summer Semester,0.3333333333333333
SHIRT HFS POLO MENS NVY/WHT 2XL,Winter Break,2.0
SHIRT HFS POLO MENS NVY/WHT 3XL,Fall Semester,1.3333333333333333
SHIRT HFS POLO MENS NVY/WHT 3XL,Spring Semester,0.0
SHIRT HFS POLO MENS NVY/WHT 3XL,Summer Semester,0.0
SHIRT HFS POLO MENS NVY/WHT 3XL,Winter Break,0.5
SHIRT HFS POLO MENS NVY/WHT L,Fall Semester,1.6666666666666667
SHIRT HFS POLO MENS NVY/WHT L,Spring Semester,0.0
SHIRT HFS POLO MENS NVY/WHT L,Summer Semester,0.0
SHIRT HFS POLO MENS NVY/WHT L,Winter Break,0.5
SHIRT HFS POLO MENS NVY/WHT M,Fall Semester,1.3333333333333333
SHIRT HFS POLO MENS NVY/WHT M,Spring Semester,0.0
SHIRT HFS POLO MENS NVY/WHT M,Summer Semester,0.0
SHIRT HFS POLO MENS NVY/WHT M,Winter Break,0.0
SHIRT HFS POLO MENS NVY/WHT XL,Fall Semester,1.3333333333333333
SHIRT HFS POLO MENS NVY/WHT XL,Spring Semester,0.0
SHIRT HFS POLO MENS NVY/WHT XL,Summer Semester,0.0
SHIRT HFS POLO MENS NVY/WHT XL,Winter Break,1.5
SHIRT HFS POLO WMNS BLK 2XL,Fall Semester,1.3333333333333333
SHIRT HFS POLO WMNS BLK 2XL,Spring Semester,0.0
SHIRT HFS POLO WMNS BLK 2XL,Summer Semester,0.0
SHIRT HFS POLO WMNS BLK 2XL,Winter Break,0.0
SHIRT HFS POLO WMNS BLK 3XL,Fall Semester,1.3333333333333333
SHIRT HFS POLO WMNS BLK 3XL,Spring Semester,0.0
SHIRT HFS POLO WMNS BLK 3XL,Summer Semester,0.0
SHIRT HFS POLO WMNS BLK 3XL,Winter Break,0.5
SHIRT HFS POLO WMNS BLK LAR,Fall Semester,-0.3333333333333333
SHIRT HFS POLO WMNS BLK LAR,Spring Semester,0.0
SHIRT HFS POLO WMNS BLK LAR,Summer Semester,0.0
SHIRT HFS POLO WMNS BLK LAR,Winter Break,2.5
SHIRT HFS POLO WMNS BLK MED,Fall Semester,2.3333333333333335
SHIRT HFS POLO WMNS BLK MED,Spring Semester,0.0
SHIRT HFS POLO WMNS BLK MED,Summer Semester,0.0
SHIRT HFS POLO WMNS BLK MED,Winter Break,1.5
SHIRT HFS POLO WMNS BLK XL,Fall Semester,1.3333333333333333
SHIRT HFS POLO WMNS BLK XL,Spring Semester,0.0
SHIRT HFS POLO WMNS BLK XL,Summer Semester,0.0
SHIRT HFS POLO WMNS BLK XL,Winter Break,0.5
SHIRT HFS POLO WMNS NAVY 2XL,Fall Semester,0.0
SHIRT HFS POLO WMNS NAVY 2XL,Spring Semester,0.0
SHIRT HFS POLO WMNS NAVY 2XL,Summer Semester,0.0
SHIRT HFS POLO WMNS NAVY 2XL,Winter Break,0.0
SHIRT HFS POLO WMNS NAVY 3XL,Fall Semester,1.3333333333333333
SHIRT HFS POLO WMNS NAVY 3XL,Spring Semester,0.0
SHIRT HFS POLO WMNS NAVY 3XL,Summer Semester,0.0
SHIRT HFS POLO WMNS NAVY 3XL,Winter Break,0.0
SHIRT HFS POLO WMNS NAVY LAR,Fall Semester,2.3333333333333335
SHIRT HFS POLO WMNS NAVY LAR,Spring Semester,0.5
SHIRT HFS POLO WMNS NAVY LAR,Summer Semester,0.0
SHIRT HFS POLO WMNS NAVY LAR,Winter Break,4.5
SHIRT HFS POLO WMNS NAVY MED,Fall Semester,3.0
SHIRT HFS POLO WMNS NAVY MED,Spring Semester,0.0
SHIRT HFS POLO WMNS NAVY MED,Summer Semester,0.0
SHIRT HFS POLO WMNS NAVY MED,Winter Break,1.5
SHIRT HFS POLO WMNS NAVY XL,Fall Semester,0.3333333333333333
SHIRT HFS POLO WMNS NAVY XL,Spring Semester,0.0
SHIRT HFS POLO WMNS NAVY XL,Summer Semester,0.0
SHIRT HFS POLO WMNS NAVY XL,Winter Break,0.5
SHIRT HFS POLO WMNS NVY/WHT 2XL,Fall Semester,0.3333333333333333
SHIRT HFS POLO WMNS NVY/WHT 2XL,Spring Semester,0.0
SHIRT HFS POLO WMNS NVY/WHT 2XL,Summer Semester,0.0
SHIRT HFS POLO WMNS NVY/WHT 2XL,Winter Break,1.0
SHIRT HFS POLO WMNS NVY/WHT 3XL,Fall Semester,1.3333333333333333
SHIRT HFS POLO WMNS NVY/WHT 3XL,Spring Semester,0.0
SHIRT HFS POLO WMNS NVY/WHT 3XL,Summer Semester,0.0
SHIRT HFS POLO WMNS NVY/WHT 3XL,Winter Break,0.5
SHIRT HFS POLO WMNS NVY/WHT L,Fall Semester,1.3333333333333333
SHIRT HFS POLO WMNS NVY/WHT L,Spring Semester,0.0
SHIRT HFS POLO WMNS NVY/WHT L,Summer Semester,0.0
SHIRT HFS POLO WMNS NVY/WHT L,Winter Break,2.0
SHIRT HFS POLO WMNS NVY/WHT M,Fall Semester,1.3333333333333333
SHIRT HFS POLO WMNS NVY/WHT M,Spring Semester,0.0
SHIRT HFS POLO WMNS NVY/WHT M,Summer Semester,0.0
SHIRT HFS POLO WMNS NVY/WHT M,Winter Break,0.0
SHIRT HFS POLO WMNS NVY/WHT XL,Fall Semester,0.3333333333333333
SHIRT HFS POLO WMNS NVY/WHT XL,Spring Semester,0.0
SHIRT HFS POLO WMNS NVY/WHT XL,Summer Semester,0.0
SHIRT HFS POLO WMNS NVY/WHT XL,Winter Break,1.0
SHIRT POLO NAVY 2XLARGE,Fall Semester,9.0
SHIRT POLO NAVY 2XLARGE,Spring Semester,6.0
SHIRT POLO NAVY 2XLARGE,Summer Semester,47.333333333333336
SHIRT POLO NAVY 2XLARGE,Winter Break,0.0
SHIRT POLO NAVY 3XLARGE,Fall Semester,4.0
SHIRT POLO NAVY 3XLARGE,Spring Semester,5.5
SHIRT POLO NAVY 3XLARGE,Summer Semester,24.666666666666668
SHIRT POLO NAVY 3XLARGE,Winter Break,0.0
SHIRT POLO NAVY 4XLARGE,Fall Semester,-4.666666666666667
SHIRT POLO NAVY 4XLARGE,Spring Semester,3.5
SHIRT POLO NAVY 4XLARGE,Summer Semester,8.333333333333334
SHIRT POLO NAVY 4XLARGE,Winter Break,0.0
SHIRT POLO NAVY LARGE,Fall Semester,6.333333333333333
SHIRT POLO NAVY LARGE,Spring Semester,3.75
SHIRT POLO NAVY LARGE,Summer Semester,162.66666666666666
SHIRT POLO NAVY LARGE,Winter Break,20.0
SHIRT POLO NAVY MEDIUM,Fall Semester,8.0
SHIRT POLO NAVY MEDIUM,Spring Semester,6.75
SHIRT POLO NAVY MEDIUM,Summer Semester,142.33333333333334
SHIRT POLO NAVY MEDIUM,Winter Break,12.5
